Id,Amount,Network,Mode,TransactionDate,transactionId
3098,696.67,Mastercard,Online,2022-03-17,5723258313
3099,545.49,Mastercard,In-store,2022-06-28,8192708910
3100,242.17,Visa,In-store,2022-09-01,8457101941
3101,225.56,American Express,Online,2022-12-23,4922630530
3102,457.59,Discover,In-store,2023-01-31,4233750841
3103,844.22,Mastercard,In-store,2022-04-11,5650774053
3104,715.12,American Express,Online,2022-10-05,1172842320
3105,772.3,Discover,Online,2023-01-01,5600594487
3106,186.51,Discover,Online,2023-01-07,4188367705
3107,477.98,Mastercard,In-store,2022-05-29,2053573451
3108,845.5,Discover,In-store,2022-04-09,7391057044
3109,251.24,American Express,Online,2022-06-28,8386348342
3110,355.18,Discover,In-store,2022-12-23,4255051082
3111,88.91,Visa,Online,2022-06-13,5923451342
3112,476.47,American Express,In-store,2022-06-20,4244018679
3113,814.82,Visa,In-store,2023-02-17,8541713912
3114,752.81,Discover,Online,2022-12-19,4168234559
3115,899.9,Mastercard,Online,2023-03-08,8370098286
3116,792.57,American Express,Online,2023-03-07,5928696338
3117,679.96,Discover,In-store,2022-04-08,5916982919
3118,756.74,American Express,In-store,2022-08-19,3331230069
3119,479.21,American Express,In-store,2023-02-03,7515387489
3120,588.91,American Express,In-store,2022-12-21,4341065886
3121,11.79,Mastercard,Online,2022-09-09,7780769001
3122,387.53,Visa,Online,2022-06-04,4703949389
3123,773.25,Mastercard,In-store,2022-10-26,7258216504
3124,500.51,Visa,In-store,2022-06-01,4047213120
3125,945.58,Mastercard,Online,2022-05-22,6215178502
3126,110.4,Mastercard,In-store,2022-04-26,6973272039
3127,441.15,Visa,In-store,2022-05-18,1657619666
3128,212.09,Visa,In-store,2023-02-04,7884072760
3129,555.97,Discover,Online,2022-07-28,1066923079
3130,917.22,Discover,Online,2023-01-28,1140968188
3131,74.13,American Express,In-store,2022-06-13,6032876826
3132,646.68,Mastercard,Online,2022-07-26,8145767299
3133,360.81,Mastercard,Online,2022-04-04,4051685069
3134,978.87,Discover,In-store,2022-12-22,3094749785
3135,614.45,American Express,Online,2022-12-23,2556082041
3136,116.26,Mastercard,Online,2022-05-22,8981760279
3137,99.4,American Express,In-store,2022-12-06,1905494894
3138,348.15,Mastercard,In-store,2022-06-20,5412020381
3139,172.71,Visa,In-store,2022-04-12,7136958776
3140,354.15,Discover,In-store,2022-06-24,5698603395
3141,471.38,Mastercard,Online,2022-07-11,5385583839
3142,648.29,Mastercard,In-store,2023-01-11,9985654427
3143,388.92,Mastercard,Online,2022-07-02,9265849340
3144,614.55,American Express,In-store,2023-02-01,9116770640
3145,864.52,Visa,Online,2022-11-07,5916979621
3146,343.12,American Express,In-store,2022-04-17,7643404380
3147,194.98,Mastercard,Online,2022-05-21,1594987987
3148,904.19,Visa,In-store,2022-10-31,3247007792
3149,353.43,American Express,Online,2022-07-29,9639515110
3150,917.75,Discover,Online,2023-02-12,4257417137
3151,697.96,Discover,Online,2022-10-30,7373663845
3152,213.94,Discover,Online,2022-09-14,4962173793
3153,545.77,Visa,Online,2023-02-12,7017541706
3154,328.61,Mastercard,In-store,2022-11-23,2439444948
3155,519.06,Visa,Online,2022-03-16,9553664680
3156,940.41,Discover,In-store,2022-04-16,2483395600
3157,678.43,Mastercard,In-store,2022-04-11,3591972566
3158,408.46,Mastercard,In-store,2022-07-09,7185789925
3159,108.39,Discover,In-store,2022-12-18,7882203479
3160,178.62,Visa,Online,2022-12-17,6406441449
3161,47.61,Mastercard,Online,2022-07-02,2566861480
3162,500.34,Visa,Online,2023-02-13,6725489526
3163,298.88,Visa,Online,2022-05-08,5325912998
3164,144.95,Visa,In-store,2023-03-09,2940617505
3165,158.21,Mastercard,Online,2023-01-22,9940941113
3166,949.42,Discover,In-store,2022-04-06,6719187380
3167,910.56,Discover,In-store,2022-10-05,1041890641
3168,531.81,Mastercard,Online,2023-03-03,1780499096
3169,943.61,Discover,In-store,2023-01-20,9842314271
3170,398.89,Visa,In-store,2022-12-30,4280882641
3171,738.47,Visa,In-store,2023-01-13,9701943831
3172,33.57,American Express,In-store,2023-02-25,2985662667
3173,634.06,Mastercard,In-store,2022-08-15,6879977146
3174,214.79,American Express,Online,2023-02-24,7517917751
3175,411.62,Visa,In-store,2022-04-26,2950488382
3176,476.22,Discover,In-store,2022-06-05,7836948998
3177,320.32,Discover,Online,2022-03-29,5015766506
3178,859.64,Mastercard,Online,2022-04-07,4269506044
3179,713.31,Mastercard,Online,2022-07-06,3709644026
3180,343.82,Discover,In-store,2022-08-07,1140536503
3181,226.95,Mastercard,Online,2023-02-03,7703888420
3182,802.84,Discover,Online,2022-07-10,6355623268
3183,651.6,Visa,Online,2022-04-29,9464431873
3184,124.37,Discover,In-store,2022-08-03,4783571445
3185,547.32,Visa,Online,2023-01-13,3764757353
3186,803.93,Visa,Online,2022-12-28,8903056234
3187,87.3,Visa,In-store,2023-01-26,4292843004
3188,523.82,Visa,Online,2023-02-11,6872418346
3189,575.18,American Express,Online,2022-08-26,3957124243
3190,963.66,Discover,Online,2022-11-07,9560853967
3191,968.33,Discover,Online,2022-11-29,1158207019
3192,957.11,Visa,In-store,2022-05-13,3119258597
3193,281.38,Mastercard,Online,2023-02-25,6422025452
3194,657.08,Visa,In-store,2022-09-13,4069720721
3195,239.95,American Express,In-store,2023-01-24,8182992098
3196,687.33,Visa,Online,2022-11-25,7024952831
3197,356.4,American Express,Online,2022-05-16,6157277693
3198,414.06,Discover,Online,2023-03-01,6788836158
3199,996.08,American Express,Online,2022-06-22,4552393529
3200,986.15,Discover,Online,2022-06-30,2780391330
3201,535.46,Mastercard,Online,2022-10-08,7114422405
3202,511.41,Visa,Online,2022-03-18,1632433916
3203,102.59,Discover,In-store,2022-12-11,3280447149
3204,720.21,Visa,Online,2022-10-19,3116229226
3205,913.38,Mastercard,In-store,2022-04-02,5430713349
3206,440.47,Visa,Online,2023-02-01,2249333390
3207,291.69,Mastercard,In-store,2023-01-04,7740513808
3208,801.94,Discover,Online,2022-08-11,2444949387
3209,975.77,Mastercard,In-store,2022-06-12,4606216002
3210,459.3,Visa,In-store,2022-10-30,5096750932
3211,945.33,Mastercard,Online,2022-05-13,5604546745
3212,779.02,Discover,Online,2022-06-05,9209485584
3213,553.04,American Express,In-store,2022-04-01,8415830760
3214,659.19,Discover,In-store,2023-02-15,6235287818
3215,14.92,Visa,Online,2023-03-12,6219253649
3216,849.02,Discover,In-store,2022-08-13,4364653360
3217,923.07,Visa,In-store,2022-03-17,2176073637
3218,348.12,Discover,In-store,2022-08-14,6520873317
3219,71.76,Discover,In-store,2023-03-08,1719974804
3220,335.62,Discover,Online,2022-09-13,3125618546
3221,662.09,Visa,Online,2022-07-16,1776353787
3222,495.76,American Express,In-store,2022-11-24,3090123688
3223,256.08,American Express,In-store,2022-12-06,4034059742
3224,277.94,Visa,Online,2022-07-01,2351434404
3225,643.38,American Express,In-store,2022-08-16,8066060158
3226,153.72,American Express,Online,2023-01-01,1444834889
3227,263.27,American Express,Online,2022-12-27,6165367057
3228,960.87,Mastercard,In-store,2023-01-10,5535678597
3229,922.27,Visa,Online,2023-01-06,5968325330
3230,158.61,Mastercard,In-store,2022-08-20,7613438737
3231,292.13,Visa,Online,2022-07-21,5887268252
3232,884.27,American Express,In-store,2022-05-14,1793296444
3233,352.73,American Express,Online,2022-10-25,8258404201
3234,408.21,American Express,Online,2023-02-12,9923934678
3235,553.68,Mastercard,In-store,2022-03-15,6806183792
3236,921.34,Mastercard,In-store,2023-01-23,1286622760
3237,114.2,Visa,In-store,2022-08-16,2817162818
3238,179.25,American Express,In-store,2023-02-17,8146715432
3239,319.97,American Express,Online,2022-09-28,8717389335
3240,778.03,American Express,In-store,2023-02-18,4507776216
3241,321.67,American Express,Online,2022-11-04,6356144853
3242,984.78,Visa,In-store,2023-01-28,5892299874
3243,521.58,Visa,In-store,2022-09-08,6487199014
3244,541.1,Visa,In-store,2022-06-02,2911251940
3245,223.17,Mastercard,Online,2022-12-31,6249126811
3246,873.5,Discover,Online,2023-03-09,8772755180
3247,288.2,American Express,In-store,2022-12-15,2104468100
3248,196.07,Visa,Online,2022-07-25,8741293825
3249,31.41,Discover,In-store,2022-07-11,6189630494
3250,59.65,American Express,Online,2022-04-25,4252712214
3251,837.17,Discover,Online,2023-01-10,6337425255
3252,762.52,Mastercard,In-store,2022-10-11,8675086772
3253,483.15,American Express,Online,2022-04-01,6623233786
3254,53.51,Mastercard,In-store,2022-07-25,2642152864
3255,70.87,Discover,Online,2022-04-22,9555956492
3256,925.83,Discover,In-store,2022-07-18,7551481725
3257,754.5,Discover,In-store,2022-06-18,1753787366
3258,739.24,Visa,Online,2023-01-02,7833752837
3259,510.06,Visa,Online,2022-10-07,2791650679
3260,304.09,American Express,In-store,2022-10-05,9164320402
3261,733.36,American Express,In-store,2022-07-26,8173876241
3262,644.12,Mastercard,Online,2022-03-31,9291293775
3263,976.99,Mastercard,Online,2022-06-05,8826605629
3264,224.47,Discover,In-store,2022-03-18,7704228419
3265,701.18,American Express,Online,2022-08-03,8924033305
3266,398.12,Mastercard,In-store,2022-03-17,8232915690
3267,147.04,Mastercard,In-store,2022-08-02,1499512819
3268,395.41,Discover,Online,2023-03-02,7140713453
3269,253.99,American Express,In-store,2022-12-25,9013421342
3270,865.34,Mastercard,Online,2022-08-11,2141758245
3271,58.35,Discover,In-store,2022-09-09,4639093663
3272,451.09,American Express,In-store,2022-03-14,1472886521
3273,281.56,Visa,In-store,2022-04-27,4284469083
3274,154.47,American Express,In-store,2023-02-14,5490421933
3275,42.01,Visa,In-store,2022-09-04,5278014469
3276,297.63,Mastercard,In-store,2023-02-07,3113465523
3277,673.18,Discover,In-store,2022-08-18,9252733007
3278,105.04,Discover,Online,2022-12-03,6360697496
3279,74.42,Discover,In-store,2023-01-22,6127783616
3280,546.6,Mastercard,Online,2022-07-25,9549616759
3281,728.75,Discover,Online,2022-09-09,7076388064
3282,402.58,Mastercard,In-store,2022-07-14,6684615286
3283,577.78,Discover,In-store,2022-06-10,6314937550
3284,761.91,American Express,In-store,2022-10-02,8208973924
3285,866.31,American Express,In-store,2022-11-14,7254542276
3286,116.81,American Express,In-store,2022-07-25,9222027640
3287,568.06,Discover,Online,2023-01-12,4954900476
3288,293.8,Visa,In-store,2022-06-05,3676088126
3289,209.18,Mastercard,In-store,2022-11-07,5571922664
3290,571.23,Visa,Online,2022-03-31,7383809886
3291,846.18,Visa,Online,2022-11-15,3629140070
3292,19.93,Visa,In-store,2022-11-01,9499634160
3293,708.14,Visa,Online,2022-12-31,1796680765
3294,354.88,Discover,In-store,2022-08-17,3931885854
3295,858.42,Mastercard,In-store,2022-07-23,3938557541
3296,12.55,Discover,Online,2022-11-13,4469959666
3297,539.22,Discover,Online,2022-10-04,1097041105
3298,256.39,Mastercard,In-store,2022-05-01,9639190715
3299,616.93,American Express,Online,2022-08-31,4800108586
3300,124.27,Visa,In-store,2022-08-26,5690923001
3301,448.99,Discover,In-store,2022-06-28,1367102587
3302,128.05,Mastercard,In-store,2022-07-25,6278879829
3303,633.62,Mastercard,Online,2023-02-06,1440551096
3304,353.28,Visa,In-store,2022-04-06,4623160642
3305,472.26,Visa,Online,2023-02-13,3622328069
3306,519.48,Discover,In-store,2022-11-05,8862160745
3307,384.94,Mastercard,In-store,2022-06-09,5930151198
3308,211.23,American Express,Online,2022-06-08,5878527855
3309,562.61,Discover,Online,2022-12-11,2138947094
3310,550.75,Discover,In-store,2022-11-05,3080508980
3311,369.46,Visa,Online,2022-10-13,9828214883
3312,323.19,Discover,Online,2022-12-21,2059825864
3313,144.15,Mastercard,In-store,2023-02-14,1534056601
3314,210.27,Visa,Online,2022-03-25,6711883065
3315,889.23,American Express,Online,2022-06-19,4071230102
3316,492.84,Visa,Online,2022-12-01,6463803037
3317,858.48,Mastercard,In-store,2022-06-03,7776433256
3318,579.55,Mastercard,In-store,2022-04-02,1462189283
3319,552.63,American Express,In-store,2022-12-30,6589127057
3320,852.44,Mastercard,Online,2022-11-13,5781809315
3321,711.52,American Express,In-store,2022-04-19,1553598594
3322,246.84,Visa,Online,2023-02-23,5515163659
3323,205.94,American Express,In-store,2022-03-20,7786526660
3324,961.76,Visa,Online,2022-07-12,3373386025
3325,510.61,Visa,Online,2022-06-06,5253113362
3326,537.25,Visa,In-store,2022-09-23,3172737466
3327,899.75,American Express,In-store,2022-07-21,4283681621
3328,783.14,Visa,Online,2022-09-26,9573612344
3329,988.92,Visa,Online,2022-08-16,1549437060
3330,295.83,American Express,Online,2022-03-30,2358064546
3331,742.13,Discover,Online,2022-07-20,5785513437
3332,717.85,Visa,Online,2022-05-12,3017018224
3333,596.42,American Express,In-store,2022-09-15,1463541300
3334,789.8,American Express,Online,2022-04-26,2394921653
3335,854.32,American Express,In-store,2023-02-21,1905206007
3336,855.09,Mastercard,In-store,2022-03-30,5044996777
3337,298.8,American Express,In-store,2022-10-27,2396140362
3338,410.68,Mastercard,Online,2022-06-03,8758045699
3339,914.14,Mastercard,Online,2022-11-20,4076812617
3340,721.41,Mastercard,Online,2022-10-25,9889133933
3341,459.35,American Express,In-store,2023-03-06,3135108596
3342,974.95,Visa,Online,2022-04-30,7800334963
3343,753.14,Mastercard,Online,2022-08-07,9396826959
3344,519.28,Mastercard,In-store,2022-07-27,9317827674
3345,608.56,American Express,In-store,2022-08-29,9502528062
3346,805.07,Visa,Online,2022-05-10,3549775602
3347,901.66,Visa,In-store,2022-11-12,6163388344
3348,181.78,American Express,In-store,2023-02-12,1356227989
3349,528.24,Mastercard,In-store,2022-10-05,2840362404
3350,718.07,Discover,In-store,2022-12-24,1474791109
3351,376.13,Visa,In-store,2023-01-08,6354303388
3352,578.94,Discover,Online,2023-02-23,2076913866
3353,220.81,Visa,In-store,2022-07-12,5926055020
3354,506.11,Visa,In-store,2023-01-04,8986167604
3355,949.11,Mastercard,In-store,2022-09-20,9574448987
3356,903.6,Visa,Online,2022-08-06,7361052254
3357,672.8,Discover,Online,2022-03-22,1514164258
3358,249.82,Mastercard,Online,2022-07-19,8561729487
3359,134.89,Mastercard,In-store,2023-02-04,4256884507
3360,894.44,Mastercard,Online,2022-10-10,2859019101
3361,565.88,Mastercard,Online,2022-09-15,7894640201
3362,542.56,American Express,In-store,2022-06-04,9313611851
3363,111.45,Discover,In-store,2022-04-19,5971358865
3364,278.04,Visa,Online,2022-05-08,6550643156
3365,960.54,Discover,Online,2022-09-03,5094104433
3366,600.49,Discover,In-store,2022-08-28,2834718131
3367,26.82,Visa,Online,2022-03-26,3988526795
3368,11.18,Mastercard,Online,2022-09-11,6869231253
3369,514.79,Mastercard,In-store,2022-05-11,5750103207
3370,952.04,Discover,In-store,2022-09-13,7378873278
3371,331.86,American Express,Online,2022-09-16,3776454084
3372,540.3,Mastercard,In-store,2023-02-09,2554984692
3373,567.98,Discover,Online,2022-10-23,7563331823
3374,337.97,Discover,In-store,2022-06-19,4147636534
3375,404.72,Visa,Online,2022-07-23,8033034694
3376,541.99,Mastercard,Online,2022-07-19,5443285048
3377,173.18,American Express,In-store,2022-06-06,9874384820
3378,515.7,Mastercard,In-store,2022-06-01,9008500350
3379,442.98,Visa,In-store,2022-09-22,7798208908
3380,727.97,Visa,Online,2022-11-04,7409017498
3381,257.53,Visa,In-store,2022-08-09,6959229308
3382,45.66,Visa,Online,2022-05-18,5203355695
3383,594.62,American Express,Online,2022-07-14,7511775817
3384,953.86,Discover,In-store,2022-10-22,4538283915
3385,456.92,Discover,In-store,2023-01-31,9162757247
3386,691.22,Discover,In-store,2022-07-04,3712310039
3387,438.94,Visa,Online,2022-10-11,8966015733
3388,149.99,Discover,Online,2022-04-07,5901937829
3389,864.19,Mastercard,In-store,2022-07-16,2366931977
3390,975.61,Discover,In-store,2022-08-24,5273022230
3391,299.66,Discover,Online,2022-11-28,6627898798
3392,565.84,Mastercard,Online,2022-06-25,1800825295
3393,201.44,Visa,In-store,2022-08-14,9474621169
3394,217.81,Discover,In-store,2022-11-07,1624219167
3395,669.61,Visa,Online,2022-10-08,4114585606
3396,973.11,Discover,Online,2022-03-26,6300222364
3397,311.61,American Express,In-store,2022-10-28,6147267507
3398,278.04,Mastercard,Online,2023-01-31,4817757336
3399,847.42,Discover,Online,2022-07-10,2501779857
3400,164.44,Discover,In-store,2022-06-12,6125811928
3401,626.5,Discover,Online,2022-04-07,1365869698
3402,854.68,American Express,In-store,2022-05-03,5730595964
3403,282.4,American Express,Online,2022-08-31,3239497345
3404,127.76,Mastercard,Online,2022-08-16,2818639869
3405,326.14,Visa,In-store,2022-12-23,5221826470
3406,170.04,Discover,Online,2023-03-05,2753640056
3407,500.16,Discover,In-store,2022-07-02,4167413634
3408,238.29,Mastercard,In-store,2022-08-02,5598317472
3409,145.33,American Express,In-store,2022-09-11,2678299158
3410,80.05,Visa,Online,2022-07-13,9755082721
3411,29.65,American Express,Online,2022-08-31,9430501338
3412,673.12,Visa,In-store,2023-03-10,8600282453
3413,156.38,American Express,In-store,2022-03-24,5942733523
3414,295.27,Visa,In-store,2022-08-19,4568693896
3415,202.06,Visa,In-store,2022-09-08,3469572962
3416,82.32,Discover,Online,2023-02-20,2841742689
3417,842.15,Mastercard,In-store,2022-09-13,7093212068
3418,937.8,Mastercard,In-store,2022-06-09,9467250315
3419,635.58,American Express,Online,2022-09-10,5449167249
3420,176.14,Visa,In-store,2023-02-04,9505637074
3421,241.14,Mastercard,Online,2022-11-19,2190587623
3422,64.19,Visa,Online,2022-04-30,5734674588
3423,237.37,Visa,Online,2023-03-11,9810144641
3424,950.27,Visa,Online,2022-04-05,2649987780
3425,688.05,Mastercard,In-store,2023-03-12,3395504851
3426,49.93,American Express,In-store,2023-01-26,1249790831
